event_id,event_date,asset_id,department,asset_type,safety_function,station_code,station_name,zone,state,section_id,asset_age_years,asset_criticality_score,asset_criticality,scheduled_services_count_proxy,traffic_percentile,network_neighbor_degree,alternative_route_available,affected_services_if_blocked,operational_impact_score,maintenance_interval_days,days_since_last_maintenance,maintenance_overdue_days,failures_last_30d,failures_last_90d,failures_last_365d,same_defect_recurrences_365d,defect_type,officer_observation,defect_duration_days,inspection_image_available,defect_severity_label,failure_within_30d_target,maintenance_duration_hours_target,priority_score_target,priority_class_target,block_required_target
EVT-0001823,2025-04-23,AST-001292,Traction,Cantilever Assembly,OHE geometry,DAQ,DAUD KHAN,NCR,Uttar Pradesh,SEC-DAQ-MXK,5.9,68.2,HIGH,136,0.918,3,True,64,67.5,30,45,15,0,0,0,0,insulator crack,measurable deterioration; insulator crack.,3.8,False,MEDIUM,False,4.62,35,MEDIUM,False
EVT-0001824,2025-04-23,AST-003026,S&T,Track Circuit,train detection,SUCH,SUCHINDRAM,SR,Tamil Nadu,SEC-SUCH-NCJ,2.5,68.2,HIGH,22,0.4412,2,False,13,49.3,30,54,24,0,0,0,0,loss of shunt,clear degradation; loss of shunt.,2.4,True,MEDIUM,False,2.05,32,MEDIUM,False
EVT-0001825,2025-04-23,AST-003303,Traction,Traction Substation,traction power supply,KHI,KURHANI,ECR,Bihar,SEC-KHI-GRL,6.6,76.1,HIGH,88,0.7972,2,False,63,70.9,30,69,39,0,0,0,0,DGA anomaly,repeated functional abnormality; DGA anomaly.,2.7,True,HIGH,True,6.87,58,HIGH,True
EVT-0001826,2025-04-23,AST-002473,Engineering,Rail/Track Section,direct train running safety,KDP,KONDAPURAM,SCR,Andhra Pradesh,SEC-KDP-MUM,8.8,59.6,MEDIUM,26,0.483,2,True,12,37.5,30,90,60,0,0,0,0,weld defect,significant defect observed; weld defect.,4.1,True,HIGH,True,5.81,52,HIGH,False
EVT-0001827,2025-04-23,AST-003197,Engineering,Points & Crossing,route setting and derailment prevention,SLGH,SHELGOAN H,SCR,Maharashtra,SEC-SLGH-SVN,12.7,76.2,HIGH,36,0.5623,2,False,25,58.0,14,38,24,0,0,0,0,crossing nose wear,repeated functional abnormality; crossing nose wear.,5.2,False,HIGH,False,7.77,53,HIGH,False
EVT-0001828,2025-04-24,AST-002159,Traction,Cantilever Assembly,OHE geometry,GGB,GARHMUKTESAR BR,NR,Uttar Pradesh,SEC-GGB-GMS,35.0,55.1,MEDIUM,17,0.3714,3,True,7,34.2,30,46,16,0,0,0,0,geometry deviation,major degradation; geometry deviation.,3.0,False,HIGH,True,5.35,44,MEDIUM,False
EVT-0001829,2025-04-24,AST-000757,Engineering,Points & Crossing,route setting and derailment prevention,GTLM,GOTLAM,ECoR,Andhra Pradesh,SEC-GTLM-VZM,17.8,70.8,HIGH,31,0.5219,2,False,16,54.4,14,9,0,0,0,0,0,point misalignment,minor visual anomaly; point misalignment.,9.2,True,LOW,False,4.04,34,MEDIUM,False
EVT-0001830,2025-04-24,AST-003243,Engineering,Rail/Track Section,direct train running safety,BTO,BHITAURA,NER,Uttar Pradesh,SEC-BTO-PKRA,0.5,70.6,HIGH,143,0.9363,2,True,40,65.1,30,43,13,0,0,0,0,surface shelling/squat,measurable deterioration; surface shelling/squat.,8.2,True,MEDIUM,False,6.41,39,MEDIUM,False
EVT-0001831,2025-04-24,AST-000303,Engineering,Sleeper/Fastening Zone,track gauge and stability,RPRL,RAPARLA HALT,SCR,Andhra Pradesh,SEC-RPRL-UGD,8.9,66.0,HIGH,180,0.9723,2,True,69,66.0,30,60,30,0,0,0,0,sleeper cracking,measurable deterioration; sleeper cracking.,1.3,True,MEDIUM,False,5.43,42,MEDIUM,False
EVT-0001832,2025-04-24,AST-002733,Engineering,Ballast/Formation Zone,track geometry and drainage,CHK,CHAKERI,NR,Uttar Pradesh,SEC-CHK-CNBI,2.6,56.3,MEDIUM,143,0.9363,2,True,65,61.6,60,49,0,0,0,0,0,poor drainage,clear degradation; poor drainage.,3.1,True,MEDIUM,False,3.69,30,MEDIUM,False
EVT-0001833,2025-04-24,AST-000162,Traction,Traction Substation,traction power supply,BBS,BHUBANESWAR,ECoR,Orissa,SEC-BBS-LGTR,11.2,82.4,CRITICAL,179,0.968,7,True,100,81.8,30,63,33,0,0,0,0,cooling system degradation,repeated functional abnormality; cooling system degradation.,3.5,True,HIGH,False,8.46,63,HIGH,True
EVT-0001834,2025-04-24,AST-002350,S&T,Colour Light Signal,movement authority indication,TGH,TITAGARH,ER,West Bengal,SEC-TGH-KDH,20.6,80.5,CRITICAL,74,0.7555,2,False,52,69.7,30,52,22,0,0,0,0,incorrect aspect indication,measurable deterioration; incorrect aspect indication.,6.8,True,MEDIUM,False,3.26,31,MEDIUM,False
EVT-0001835,2025-04-24,AST-002380,Engineering,Sleeper/Fastening Zone,track gauge and stability,BNGN,BONGAIGAON,NFR,Assam,SEC-BNGN-NBQ,13.0,70.1,HIGH,69,0.7302,5,True,15,65.7,30,33,3,0,0,0,0,missing/loose fastening,minor visual anomaly; missing/loose fastening.,1.9,True,LOW,False,1.89,27,LOW,False
EVT-0001836,2025-04-24,AST-000463,Engineering,Rail/Track Section,direct train running safety,LOG,LOHGARA,NCR,Uttar Pradesh,SEC-LOG-MFX,23.9,71.6,HIGH,109,0.8564,2,True,41,61.0,30,54,24,0,0,0,0,weld defect,clear degradation; weld defect.,0.9,True,MEDIUM,False,4.48,49,MEDIUM,False
EVT-0001837,2025-04-24,AST-000504,Engineering,Level Crossing Surface,road-rail interface,MRB,MUNIRABAD,SWR,Karnataka,SEC-MRB-HTNL,3.9,50.1,MEDIUM,28,0.4996,2,False,14,48.0,30,78,48,1,1,1,1,approach settlement,intermittent abnormality; approach settlement.,1.6,True,MEDIUM,True,8.91,45,MEDIUM,False
EVT-0001838,2025-04-24,AST-002513,S&T,Colour Light Signal,movement authority indication,SRL,SAROLA,CR,Maharashtra,SEC-SRL-AKR,5.8,78.4,CRITICAL,63,0.7167,2,False,42,67.0,30,74,44,0,0,0,0,signal dark/intermittent,measurable deterioration; signal dark/intermittent.,1.2,False,MEDIUM,False,3.61,28,LOW,False
EVT-0001839,2025-04-24,AST-000442,Engineering,Rail/Track Section,direct train running safety,NSX,NARSIPURAM HALT,ECoR,Andhra Pradesh,SEC-NSX-PVP,15.7,59.4,MEDIUM,31,0.5219,2,True,18,39.6,30,33,3,0,0,0,0,rail crack indication,unsafe/fail-state indication; rail crack indication.,4.6,True,CRITICAL,False,7.3,60,HIGH,True
EVT-0001840,2025-04-24,AST-001805,Traction,Cantilever Assembly,OHE geometry,CAA,CHAKIA,ECR,Bihar,SEC-CAA-HRNG,2.7,52.8,MEDIUM,38,0.5758,2,True,14,40.9,30,10,0,0,0,0,0,insulator crack,measurable deterioration; insulator crack.,4.5,False,MEDIUM,False,4.75,36,MEDIUM,True
EVT-0001841,2025-04-24,AST-000596,S&T,Axle Counter,train detection,AKV,ANKLESHWAR JN,WR,Gujarat,SEC-AKV-BH,9.7,78.3,CRITICAL,214,0.9946,3,True,95,74.3,30,5,0,0,0,0,0,count mismatch,intermittent abnormality; count mismatch.,1.0,False,MEDIUM,False,5.63,46,MEDIUM,False
EVT-0001842,2025-04-24,AST-000638,Traction,OHE Contact/Catenary,traction power collection,JOO,KACHEGUDA JAMIA OSMANIA,SCR,Andhra Pradesh,SEC-JOO-VAR,4.2,71.4,HIGH,104,0.8436,2,True,54,60.2,30,77,47,0,0,0,0,hot spot indication,intermittent abnormality; hot spot indication.,3.4,False,MEDIUM,False,5.53,44,MEDIUM,False
EVT-0001843,2025-04-24,AST-002665,S&T,Interlocked Level Crossing,road-rail protection,LKO,LUCKNOW,NER,Uttar Pradesh,SEC-LKO-ML,16.5,83.6,CRITICAL,240,0.9985,13,True,114,83.8,14,5,0,0,0,0,0,boom locking fault,measurable deterioration; boom locking fault.,2.4,False,MEDIUM,False,3.05,36,MEDIUM,False
EVT-0001844,2025-04-24,AST-001113,Traction,Cantilever Assembly,OHE geometry,BGPR,BHAGWANPURA,NWR,Rajasthan,SEC-BGPR-RANI,16.9,55.7,MEDIUM,60,0.7026,2,True,22,48.6,30,54,24,0,0,0,0,insulator crack,repeated functional abnormality; insulator crack.,2.0,False,HIGH,False,3.14,43,MEDIUM,False
EVT-0001845,2025-04-24,AST-002910,S&T,Track Circuit,train detection,KIM,KIM,WR,Gujarat,SEC-KIM-KDSD,4.4,91.4,CRITICAL,214,0.9946,2,False,149,85.6,30,75,45,0,0,0,0,insulation degradation,measurable deterioration; insulation degradation.,1.7,True,MEDIUM,True,4.44,51,HIGH,True
EVT-0001846,2025-04-25,AST-002505,Traction,Section Insulator,electrical sectioning,BYHA,BARYA RAM,NR,Uttar Pradesh,SEC-BYHA-JNH,21.7,60.9,HIGH,28,0.4996,4,True,10,46.7,30,67,37,0,0,0,0,flashover marks,intermittent abnormality; flashover marks.,1.6,False,MEDIUM,False,4.48,34,MEDIUM,False
EVT-0001847,2025-04-25,AST-003030,Engineering,Points & Crossing,route setting and derailment prevention,MA,MADHA,CR,Maharashtra,SEC-MA-WKA,6.0,76.2,HIGH,73,0.7498,2,False,35,68.3,14,30,16,0,0,0,0,stretcher bar wear,minor visual anomaly; stretcher bar wear.,2.5,True,LOW,False,3.74,37,MEDIUM,False
EVT-0001848,2025-04-25,AST-001703,Engineering,Level Crossing Surface,road-rail interface,KPLE,KOPAI,ER,West Bengal,SEC-KPLE-PNE,6.1,67.2,HIGH,77,0.7614,2,False,35,66.7,30,42,12,0,0,0,0,road surface degradation,early wear indication; road surface degradation.,4.4,False,LOW,False,3.5,18,LOW,False
EVT-0001849,2025-04-25,AST-000765,S&T,Colour Light Signal,movement authority indication,DKI,DHARMKUNDI,WCR,Madhya Pradesh,SEC-DKI-KTZ,18.9,89.5,CRITICAL,139,0.9256,2,False,86,81.3,30,44,14,0,0,0,0,aspect colour abnormality,clear degradation; aspect colour abnormality.,2.6,False,MEDIUM,False,4.39,33,MEDIUM,False
EVT-0001850,2025-04-25,AST-001375,Engineering,Rail/Track Section,direct train running safety,BRZ,BARETA,NR,Punjab,SEC-BRZ-KAGR,7.1,59.6,MEDIUM,15,0.3474,2,True,4,30.0,30,16,0,0,0,0,0,corrugation/wear,early wear indication; corrugation/wear.,4.0,False,LOW,False,5.02,12,LOW,False
EVT-0001851,2025-04-25,AST-002429,Engineering,Ballast/Formation Zone,track geometry and drainage,DPU,DIPHU,NFR,Assam,SEC-DPU-NLN,2.2,44.3,MEDIUM,42,0.6015,2,True,15,40.2,60,165,105,0,0,0,0,formation settlement,clear degradation; formation settlement.,1.4,False,MEDIUM,False,5.66,38,MEDIUM,True
EVT-0001852,2025-04-25,AST-000108,Traction,Cantilever Assembly,OHE geometry,HLDD,HALDI ROAD,NER,Uttarakhand,SEC-HLDD-RUPC,11.2,48.5,MEDIUM,16,0.3658,2,True,3,28.2,30,63,33,0,0,0,0,fitting looseness,slight deviation observed; fitting looseness.,0.7,True,LOW,False,2.63,14,LOW,False
EVT-0001853,2025-04-25,AST-000405,Engineering,Points & Crossing,route setting and derailment prevention,KYQ,KAMAKHYA,NFR,Assam,SEC-KYQ-AGT,9.1,85.0,CRITICAL,103,0.8368,11,True,45,75.3,14,17,3,0,0,0,0,stretcher bar wear,measurable deterioration; stretcher bar wear.,1.4,False,MEDIUM,False,6.96,44,MEDIUM,True
EVT-0001854,2025-04-25,AST-000659,Engineering,Sleeper/Fastening Zone,track gauge and stability,BUX,BHANDAK,CR,Maharashtra,SEC-BUX-TAE,19.4,63.6,HIGH,117,0.8781,2,True,49,60.2,30,29,0,0,0,0,0,broken sleeper cluster,intermittent abnormality; broken sleeper cluster.,4.4,False,MEDIUM,False,4.94,44,MEDIUM,False
EVT-0001855,2025-04-25,AST-001289,Engineering,Points & Crossing,route setting and derailment prevention,SNI,SINDI,CR,Maharashtra,SEC-SNI-TGP,8.7,88.4,CRITICAL,189,0.9836,2,False,139,84.2,14,36,22,0,0,0,0,crossing nose wear,intermittent abnormality; crossing nose wear.,3.9,True,MEDIUM,False,3.82,31,MEDIUM,False
EVT-0001856,2025-04-25,AST-000635,Engineering,Sleeper/Fastening Zone,track gauge and stability,NJP,NEW JALPAIGURI,NFR,West Bengal,SEC-NJP-SGUT,5.6,63.6,HIGH,37,0.5645,5,True,16,54.9,30,70,40,0,0,0,0,broken sleeper cluster,measurable deterioration; broken sleeper cluster.,4.6,True,MEDIUM,False,5.21,37,MEDIUM,False
EVT-0001857,2025-04-25,AST-002284,Engineering,Points & Crossing,route setting and derailment prevention,KBM,KOTABOMMALI,ECoR,Andhra Pradesh,SEC-KBM-DGB,9.4,82.9,CRITICAL,93,0.8077,2,False,57,73.1,14,29,15,0,0,0,0,crossing nose wear,clear degradation; crossing nose wear.,5.3,True,MEDIUM,False,4.71,42,MEDIUM,True
EVT-0001858,2025-04-25,AST-002306,S&T,Axle Counter,train detection,KTQ,KUDRA,ECR,Bihar,SEC-KTQ-KVD,1.9,83.6,CRITICAL,109,0.8564,2,False,70,76.0,30,23,0,0,0,0,0,reset recurrence,early wear indication; reset recurrence.,2.1,False,LOW,False,4.81,25,LOW,True
EVT-0001859,2025-04-26,AST-001417,S&T,Colour Light Signal,movement authority indication,NRS,NAGARIA SADAT,NER,Uttar Pradesh,SEC-NRS-DAN,5.1,87.8,CRITICAL,143,0.9363,2,False,111,81.4,30,22,0,0,0,0,0,incorrect aspect indication,significant defect observed; incorrect aspect indication.,3.8,False,HIGH,False,2.04,46,MEDIUM,False
EVT-0001860,2025-04-26,AST-001942,Traction,OHE Contact/Catenary,traction power collection,KNPL,Kandanur Puduvayal,SR,Tamil Nadu,SEC-KNPL-VMM,5.1,48.6,MEDIUM,6,0.1827,2,True,2,18.2,30,77,47,0,0,0,0,contact wire wear,intermittent abnormality; contact wire wear.,3.8,False,MEDIUM,False,3.04,34,MEDIUM,False
EVT-0001861,2025-04-26,AST-001431,S&T,Axle Counter,train detection,KLH,Khemli,NWR,Rajasthan,SEC-KLH-DRB,8.0,69.4,HIGH,20,0.4152,2,False,9,48.2,30,68,38,0,1,1,0,reset recurrence,measurable deterioration; reset recurrence.,1.7,True,MEDIUM,False,3.86,28,LOW,False
EVT-0001862,2025-04-26,AST-002134,Engineering,Points & Crossing,route setting and derailment prevention,SRPJ,SWARUPGANJ,NWR,Rajasthan,SEC-SRPJ-BMN,5.1,81.6,CRITICAL,60,0.7026,2,False,41,67.0,14,16,2,0,0,0,0,stretcher bar wear,major degradation; stretcher bar wear.,4.4,False,HIGH,False,6.82,42,MEDIUM,False
EVT-0001863,2025-04-26,AST-003285,Engineering,Bridge/Culvert,structural route continuity,PPN,Punpun,ECR,Bihar,SEC-PPN-PRBZ,11.9,66.6,HIGH,33,0.5379,4,True,14,50.2,90,25,0,0,1,1,1,structural crack indication,clear degradation; structural crack indication.,4.9,True,MEDIUM,False,8.6,37,MEDIUM,False
EVT-0001864,2025-04-26,AST-002008,Traction,Traction Substation,traction power supply,SOM,SOMNA,NCR,Uttar Pradesh,SEC-SOM-KLA,16.6,78.8,CRITICAL,128,0.9012,2,False,82,77.3,30,32,2,0,0,0,0,DGA anomaly,intermittent abnormality; DGA anomaly.,4.5,False,MEDIUM,False,6.56,39,MEDIUM,False
EVT-0001865,2025-04-26,AST-001189,S&T,Axle Counter,train detection,PGR,PUGALUR,SR,Tamil Nadu,SEC-PGR-MPLM,19.7,77.3,HIGH,42,0.6015,2,False,28,60.4,30,38,8,1,1,1,0,count mismatch,repeated functional abnormality; count mismatch.,6.1,False,HIGH,True,6.61,54,HIGH,True
EVT-0001866,2025-04-26,AST-000750,Engineering,Bridge/Culvert,structural route continuity,MUG,MAGRA,ER,West Bengal,SEC-MUG-TLO,13.9,75.5,HIGH,80,0.7743,3,True,41,61.5,90,196,106,0,0,0,0,bearing distress,repeated functional abnormality; bearing distress.,5.7,False,HIGH,False,6.25,52,HIGH,False
EVT-0001867,2025-04-26,AST-001559,Engineering,Sleeper/Fastening Zone,track gauge and stability,KLV,KELVA ROAD,WR,Maharashtra,SEC-KLV-SAH,9.5,63.1,HIGH,184,0.9779,2,True,48,65.6,30,17,0,0,0,0,0,missing/loose fastening,minor visual anomaly; missing/loose fastening.,1.8,False,LOW,False,3.54,18,LOW,False
EVT-0001868,2025-04-26,AST-003344,S&T,Interlocked Level Crossing,road-rail protection,GHLE,GADADHARPUR,ER,West Bengal,SEC-GHLE-SNT,5.3,76.2,HIGH,93,0.8077,2,False,48,71.5,14,35,21,0,0,0,0,warning indication fault,slight deviation observed; warning indication fault.,3.1,False,LOW,False,4.5,26,LOW,False
EVT-0001869,2025-04-26,AST-002847,Traction,Section Insulator,electrical sectioning,KQU,KAMARKUNDU,ER,West Bengal,SEC-KQU-NKL,16.3,59.3,MEDIUM,2,0.0714,5,False,1,38.8,30,21,0,0,0,0,0,insulator chipping,intermittent abnormality; insulator chipping.,7.6,False,MEDIUM,False,4.87,35,MEDIUM,False
EVT-0001870,2025-04-26,AST-003276,Traction,Cantilever Assembly,OHE geometry,CDMR,CHANDAULI MJHWR,NER,Uttar Pradesh,SEC-CDMR-GAQ,2.0,61.1,HIGH,109,0.8564,2,True,38,58.4,30,68,38,0,0,0,0,geometry deviation,clear degradation; geometry deviation.,2.4,False,MEDIUM,False,4.69,27,LOW,True
EVT-0001871,2025-04-26,AST-002344,S&T,Colour Light Signal,movement authority indication,GNO,GOREGAON ROAD,KR,Maharashtra,SEC-GNO-VEER,3.1,78.7,CRITICAL,52,0.6678,2,False,37,64.4,30,40,10,0,0,0,0,signal dark/intermittent,intermittent abnormality; signal dark/intermittent.,2.1,True,MEDIUM,False,3.71,37,MEDIUM,False
EVT-0001872,2025-04-26,AST-003288,Traction,Circuit Breaker/Interrupter,traction protection and isolation,GRO,GURRA,WCR,Madhya Pradesh,SEC-GRO-SQL,8.9,76.9,HIGH,111,0.8597,2,False,64,74.5,30,21,0,0,0,0,0,mechanism sluggishness,slight deviation observed; mechanism sluggishness.,2.8,True,LOW,False,1.4,27,LOW,False
EVT-0001873,2025-04-27,AST-003081,Engineering,Level Crossing Surface,road-rail interface,MAGH,MANIKGARH,SECR,Maharashtra,SEC-MAGH-VHGN,2.8,65.9,HIGH,125,0.895,2,False,66,73.7,30,85,55,0,0,0,0,road surface degradation,intermittent abnormality; road surface degradation.,1.9,False,MEDIUM,False,5.67,52,HIGH,False
EVT-0001874,2025-04-27,AST-001927,S&T,Colour Light Signal,movement authority indication,GUS,GHUMASAN,WR,Gujarat,SEC-GUS-GUSB,13.3,84.4,CRITICAL,68,0.7271,2,False,47,69.1,30,110,80,0,1,1,0,signal dark/intermittent,repeated functional abnormality; signal dark/intermittent.,1.5,True,HIGH,True,4.14,68,HIGH,True
EVT-0001875,2025-04-27,AST-000836,Engineering,Bridge/Culvert,structural route continuity,BINA,BINA JN,WCR,Madhya Pradesh,SEC-BINA-KIKA,2.8,85.0,CRITICAL,190,0.9882,7,True,70,83.6,90,28,0,0,0,0,0,drainage blockage,minor visual anomaly; drainage blockage.,0.7,False,LOW,False,4.93,28,LOW,False
EVT-0001876,2025-04-27,AST-001956,S&T,Axle Counter,train detection,TDLE,TILDANGA,ER,West Bengal,SEC-TDLE-BDBS,26.7,79.1,CRITICAL,79,0.7676,4,True,35,66.0,30,14,0,0,0,0,0,reset recurrence,clear degradation; reset recurrence.,1.4,True,MEDIUM,False,4.05,59,HIGH,False
EVT-0001877,2025-04-27,AST-000764,S&T,Axle Counter,train detection,LBN,LABAN,WCR,Rajasthan,SEC-LBN-LKE,3.4,85.1,CRITICAL,114,0.87,2,False,87,77.1,30,18,0,0,0,0,0,evaluator communication fault,clear degradation; evaluator communication fault.,2.2,True,MEDIUM,False,3.97,42,MEDIUM,False
EVT-0001878,2025-04-27,AST-000878,Engineering,Points & Crossing,route setting and derailment prevention,KALI,Kaili,NR,Uttar Pradesh,SEC-KALI-KXK,11.0,68.1,HIGH,10,0.2715,2,False,6,40.0,14,91,77,0,0,0,0,crossing nose wear,measurable deterioration; crossing nose wear.,6.8,False,MEDIUM,False,4.08,28,LOW,False
EVT-0001879,2025-04-27,AST-002293,Engineering,Points & Crossing,route setting and derailment prevention,MSAE,MASAGRAM,ER,West Bengal,SEC-MSAE-CHC,10.0,84.6,CRITICAL,132,0.9117,2,False,85,79.3,14,44,30,0,0,0,0,crossing nose wear,intermittent abnormality; crossing nose wear.,2.7,True,MEDIUM,False,8.38,46,MEDIUM,False
EVT-0001880,2025-04-27,AST-002206,S&T,Point Machine,route setting,BVN,BISWAN,NER,Uttar Pradesh,SEC-BVN-RAMR,6.9,69.5,HIGH,20,0.4152,4,True,8,44.2,14,40,26,0,0,0,0,locking obstruction,clear degradation; locking obstruction.,1.7,True,MEDIUM,False,5.15,30,MEDIUM,False
EVT-0001881,2025-04-27,AST-000733,Traction,OHE Contact/Catenary,traction power collection,RTR,RAMNATHPUR,NER,Uttar Pradesh,SEC-RTR-SDC,14.5,63.9,HIGH,38,0.5758,2,True,16,43.6,30,74,44,0,0,0,0,hot spot indication,repeated functional abnormality; hot spot indication.,3.7,False,HIGH,False,6.25,50,HIGH,True
EVT-0001882,2025-04-27,AST-002972,S&T,Interlocked Level Crossing,road-rail protection,PKRD,PAKARA ROAD,WCR,Madhya Pradesh,SEC-PKRD-UDR,20.4,82.1,CRITICAL,117,0.8781,2,False,65,76.8,14,11,0,0,0,0,0,warning indication fault,intermittent abnormality; warning indication fault.,1.9,True,MEDIUM,False,6.52,40,MEDIUM,False
EVT-0001883,2025-04-27,AST-002833,S&T,Axle Counter,train detection,BNL,BEVINAHALU,SCR,Andhra Pradesh,SEC-BNL-SNKG,3.6,71.1,HIGH,30,0.5148,2,False,25,54.1,30,35,5,0,0,0,0,evaluator communication fault,significant defect observed; evaluator communication fault.,3.0,False,HIGH,False,4.83,47,MEDIUM,True
EVT-0001884,2025-04-27,AST-001795,S&T,Colour Light Signal,movement authority indication,SNO,SOMANUR,SR,Tamil Nadu,SEC-SNO-SUU,13.4,86.7,CRITICAL,131,0.9079,2,False,124,79.6,30,61,31,0,0,0,0,incorrect aspect indication,unsafe/fail-state indication; incorrect aspect indication.,7.4,True,CRITICAL,True,5.86,80,CRITICAL,True
EVT-0001885,2025-04-27,AST-000068,Engineering,Sleeper/Fastening Zone,track gauge and stability,GVN,GODAVARI,SCR,Andhra Pradesh,SEC-GVN-RJY,7.3,69.0,HIGH,146,0.9392,3,True,33,68.9,30,62,32,0,0,0,0,sleeper cracking,slight deviation observed; sleeper cracking.,1.4,False,LOW,False,3.49,29,LOW,False
EVT-0001886,2025-04-27,AST-000384,Traction,OHE Contact/Catenary,traction power collection,JAQ,JANDRAPETA,SCR,Andhra Pradesh,SEC-JAQ-VTM,3.3,75.4,HIGH,180,0.9723,2,True,70,68.3,30,68,38,0,0,0,0,contact wire wear,intermittent abnormality; contact wire wear.,0.5,True,MEDIUM,False,3.34,46,MEDIUM,False
EVT-0001887,2025-04-27,AST-000780,Engineering,Level Crossing Surface,road-rail interface,DGO,DURGAUTI,NER,Uttar Pradesh,SEC-DGO-DCX,9.2,66.3,HIGH,109,0.8564,2,False,64,71.7,30,67,37,0,0,0,0,road surface degradation,slight deviation observed; road surface degradation.,0.5,True,LOW,False,2.25,35,MEDIUM,False
EVT-0001888,2025-04-27,AST-002947,Traction,Feeder/Return Conductor,traction current path,ANNR,ANNANUR,SR,Tamil Nadu,SEC-ANNR-AVD,19.6,60.0,MEDIUM,131,0.9079,2,True,70,60.9,60,29,0,0,0,0,0,connection looseness,significant defect observed; connection looseness.,2.5,True,HIGH,False,7.42,54,HIGH,False
EVT-0001889,2025-04-27,AST-000771,Engineering,Ballast/Formation Zone,track geometry and drainage,KCCN,KCCN,WCR,Rajasthan,SEC-KCCN-KTSC,8.4,42.3,MEDIUM,12,0.3097,4,True,3,31.6,60,53,0,0,0,0,0,ballast fouling,measurable deterioration; ballast fouling.,2.4,True,MEDIUM,False,5.99,28,LOW,False
EVT-0001890,2025-04-28,AST-002889,S&T,Axle Counter,train detection,FTS,FATEHPUR SIKRI,NCR,Uttar Pradesh,SEC-FTS-SNPR,11.2,71.9,HIGH,28,0.4996,2,False,16,53.5,30,43,13,0,0,0,0,evaluator communication fault,early wear indication; evaluator communication fault.,1.3,False,LOW,False,1.58,20,LOW,False
EVT-0001891,2025-04-28,AST-001750,Engineering,Rail/Track Section,direct train running safety,EKL,EKDIL,NCR,Madhya Pradesh,SEC-EKL-ETW,10.8,76.0,HIGH,185,0.9805,2,True,58,68.9,30,87,57,0,0,0,0,weld defect,measurable deterioration; weld defect.,2.6,False,MEDIUM,False,6.09,41,MEDIUM,True
EVT-0001892,2025-04-28,AST-001581,S&T,Colour Light Signal,movement authority indication,NGZ,S K NAGJIHARI,SCR,Maharashtra,SEC-NGZ-SEG,8.8,84.1,CRITICAL,89,0.8009,2,False,63,73.1,30,63,33,0,0,0,0,aspect colour abnormality,significant defect observed; aspect colour abnormality.,10.6,False,HIGH,True,6.92,61,HIGH,True
EVT-0001893,2025-04-28,AST-000737,Engineering,Bridge/Culvert,structural route continuity,KI,KONDAPALLI,SCR,Andhra Pradesh,SEC-KI-RYP,2.3,71.0,HIGH,125,0.895,2,True,62,63.0,90,265,175,1,1,1,0,structural crack indication,repeated functional abnormality; structural crack indication.,3.6,True,HIGH,False,2.79,49,MEDIUM,False
EVT-0001894,2025-04-28,AST-002534,S&T,Axle Counter,train detection,MTO,MAITHA,NCR,Uttar Pradesh,SEC-MTO-RMW,2.5,83.8,CRITICAL,185,0.9805,2,False,92,82.9,30,55,25,0,0,0,0,evaluator communication fault,intermittent abnormality; evaluator communication fault.,5.0,False,MEDIUM,True,3.08,44,MEDIUM,False
EVT-0001895,2025-04-28,AST-001781,S&T,Colour Light Signal,movement authority indication,COM,Chomun Samod,NWR,Rajasthan,SEC-COM-LHW,8.7,65.4,HIGH,18,0.3888,2,False,10,45.7,30,27,0,0,0,1,0,aspect colour abnormality,minor visual anomaly; aspect colour abnormality.,2.0,False,LOW,False,4.73,20,LOW,False
EVT-0001896,2025-04-28,AST-001567,Engineering,Level Crossing Surface,road-rail interface,PNBE,PATNA JN,ECR,Bihar,SEC-PNBE-SCY,4.4,71.6,HIGH,220,0.9964,11,True,71,80.7,30,25,0,0,0,0,0,approach settlement,minor visual anomaly; approach settlement.,1.6,True,LOW,False,2.46,24,LOW,False
