task_id,asset_id,department,asset_type,asset_age_years,asset_criticality,defect_type,defect_severity,num_open_defects,days_since_defect,days_overdue,maintenance_frequency,days_since_last_maintenance,previous_failures,failures_last_12_months,trains_per_day,goods_trains_per_day,operational_impact,maintenance_duration_hours,urgent
TSK-IR-015471,AST-ENG-03036,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),10.3,HIGH,Nose of Crossing Severe Wear,CRITICAL,1,1,2,Monthly,29,1,0,193,91,CRITICAL,3.51,1
TSK-IR-015472,AST-SNT-03391,S&T,Digital Axle Counter (MSDAC/SSDAC),5.7,CRITICAL,Telegram Transmission Bit Error / Reset Trip,HIGH,3,29,2,Monthly,42,5,4,38,7,LOW,3.55,0
TSK-IR-015473,AST-TRD-01280,Traction,Cantilever Assembly & Regulating Bracket,4.0,CRITICAL,Porcelain / Composite Insulator Flashover Tracking,CRITICAL,1,5,0,Annual,365,2,1,144,66,CRITICAL,2.47,1
TSK-IR-015474,AST-ENG-02483,Engineering,Ballast Cushion & Formation,17.8,MEDIUM,Mud Pumping & Foul Ballast in Monsoon,MEDIUM,2,31,0,Monthly,40,6,3,120,47,MEDIUM,5.3,0
TSK-IR-015475,AST-TRD-01747,Traction,Neutral Section (PTFE type),3.2,HIGH,PTFE Insulating Rod Tracking & Surface Arcing,CRITICAL,3,5,4,Quarterly,94,1,1,146,57,HIGH,3.99,1
TSK-IR-015476,AST-SNT-00762,S&T,Interlocked Level Crossing (LC Gate),4.6,HIGH,Boom Locking Plunger Misaligned,HIGH,5,4,0,Fortnightly,24,3,2,144,73,CRITICAL,3.09,0
TSK-IR-015477,AST-TRD-00173,Traction,25kV Vacuum Circuit Breaker (VCB),13.6,HIGH,Vacuum Bottle Contact Resistance High,CRITICAL,2,4,14,Quarterly,106,1,0,29,5,MEDIUM,2.76,1
TSK-IR-015478,AST-SNT-03163,S&T,Electronic Interlocking (EI Rack),5.5,HIGH,Optical Fiber Communication Loss,CRITICAL,1,10,0,Quarterly,92,2,1,112,59,HIGH,2.13,1
TSK-IR-015479,AST-TRD-02784,Traction,Neutral Section (PTFE type),10.0,HIGH,Transition Joint Loose / Uneven,HIGH,1,11,1,Fortnightly,26,3,1,79,42,HIGH,3.76,0
TSK-IR-015480,AST-SNT-03338,S&T,Interlocked Level Crossing (LC Gate),13.4,MEDIUM,Boom Locking Plunger Misaligned,HIGH,2,16,3,Monthly,45,3,2,116,42,MEDIUM,3.41,0
TSK-IR-015481,AST-TRD-00500,Traction,Section Insulator Assembly,1.1,HIGH,Section Insulator Sag / Level Defect,HIGH,1,15,4,Monthly,30,2,1,32,9,LOW,3.18,0
TSK-IR-015482,AST-TRD-00818,Traction,Traction Power Transformer (25kV/21.6MVA),11.8,CRITICAL,Winding Temperature Alarm Trip,HIGH,3,25,2,Quarterly,100,3,1,42,7,MEDIUM,7.0,0
TSK-IR-015483,AST-TRD-00891,Traction,Neutral Section (PTFE type),2.6,MEDIUM,PTFE Insulating Rod Tracking & Surface Arcing,CRITICAL,1,3,2,Fortnightly,18,2,0,105,51,MEDIUM,4.23,0
TSK-IR-015484,AST-TRD-00835,Traction,Catenary Wire (65/125 sq mm),8.6,HIGH,Strand Severed / Loose Outer Strand,CRITICAL,4,4,0,Quarterly,88,1,0,152,86,CRITICAL,3.56,1
TSK-IR-015485,AST-SNT-02290,S&T,DC Track Circuit (TC),12.0,HIGH,Ballast Resistance Low in Rain,HIGH,2,14,11,Weekly,29,3,1,106,48,CRITICAL,1.77,1
TSK-IR-015486,AST-SNT-00661,S&T,Signalling Power Supply / IPS,5.6,HIGH,Surge Protection Device (SPD) Blown,HIGH,2,15,12,Quarterly,110,1,0,146,81,CRITICAL,2.62,1
TSK-IR-015487,AST-SNT-01994,S&T,Electronic Interlocking (EI Rack),5.2,CRITICAL,Optical Fiber Communication Loss,CRITICAL,1,4,0,Quarterly,98,3,1,32,7,MEDIUM,4.17,0
TSK-IR-015488,AST-TRD-02899,Traction,Contact Wire (107/150 sq mm Cu),13.3,CRITICAL,Dropper Clip Loose / Damaged,LOW,1,60,19,Half-Yearly,208,5,2,159,87,CRITICAL,2.71,0
TSK-IR-015489,AST-SNT-02364,S&T,Color Light Signal (LED Unit),3.1,MEDIUM,LED Aspect Cluster Partial Failure (>20%),MEDIUM,3,56,3,Monthly,38,3,1,152,72,MEDIUM,1.69,0
TSK-IR-015490,AST-TRD-01201,Traction,25kV Vacuum Circuit Breaker (VCB),13.1,CRITICAL,Vacuum Bottle Contact Resistance High,HIGH,3,25,0,Quarterly,90,9,3,158,59,CRITICAL,3.09,0
TSK-IR-015491,AST-TRD-01978,Traction,Neutral Section (PTFE type),5.2,LOW,PTFE Insulating Rod Tracking & Surface Arcing,CRITICAL,3,10,8,Fortnightly,24,2,0,196,80,HIGH,3.12,0
TSK-IR-015492,AST-SNT-02611,S&T,Interlocked Level Crossing (LC Gate),12.8,HIGH,Circuit Closer Contact Chattering,MEDIUM,1,12,0,Monthly,36,5,2,76,38,HIGH,2.13,0
TSK-IR-015493,AST-ENG-01296,Engineering,Glued Insulated Rail Joint (GJ),6.7,CRITICAL,Electrical Insulation Resistance Drop,CRITICAL,6,2,3,Fortnightly,30,3,2,139,63,CRITICAL,4.19,1
TSK-IR-015494,AST-SNT-02667,S&T,DC Track Circuit (TC),8.7,HIGH,Bond Wire Severed / High Resistance,HIGH,2,20,21,Monthly,54,1,1,62,24,HIGH,2.34,1
TSK-IR-015495,AST-SNT-03232,S&T,DC Track Circuit (TC),6.1,HIGH,Track Relay Drop / False Occupancy,CRITICAL,2,17,0,Monthly,31,1,1,50,8,MEDIUM,2.14,0
TSK-IR-015496,AST-SNT-01641,S&T,DC Track Circuit (TC),6.5,HIGH,Track Relay Drop / False Occupancy,CRITICAL,1,8,0,Weekly,7,3,0,51,10,MEDIUM,1.67,0
TSK-IR-015497,AST-TRD-02504,Traction,Section Insulator Assembly,4.7,HIGH,Runner Strip Erosion & Arcing Grooves,HIGH,3,9,0,Quarterly,98,2,1,114,47,HIGH,3.09,0
TSK-IR-015498,AST-ENG-01963,Engineering,Prestressed Concrete Sleepers (PSC),21.9,MEDIUM,Rail Seat Abrasion & Deterioration,HIGH,2,16,15,Half-Yearly,198,10,2,40,10,LOW,2.1,0
TSK-IR-015499,AST-ENG-02711,Engineering,Prestressed Concrete Sleepers (PSC),21.3,MEDIUM,Longitudinal Sleeper Cracking,LOW,4,42,6,Quarterly,100,8,3,122,67,MEDIUM,2.53,0
TSK-IR-015500,AST-ENG-02333,Engineering,Rails (60kg/52kg),12.5,HIGH,Wheel Burn & Scabbing,MEDIUM,2,46,2,Quarterly,98,4,1,91,32,HIGH,4.59,0
TSK-IR-015501,AST-ENG-00441,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),5.6,HIGH,Stock Rail Gauge Corner Cut,MEDIUM,1,35,13,Fortnightly,31,3,3,20,6,MEDIUM,3.37,0
TSK-IR-015502,AST-SNT-02585,S&T,Electric Point Machine (IRS/Siemens),5.1,HIGH,Point Detection Contact Carbonization,CRITICAL,1,7,0,Weekly,5,2,0,52,11,MEDIUM,2.0,0
TSK-IR-015503,AST-TRD-01473,Traction,Catenary Wire (65/125 sq mm),8.7,CRITICAL,Strand Severed / Loose Outer Strand,CRITICAL,2,1,3,Quarterly,89,7,4,28,9,MEDIUM,3.26,0
TSK-IR-015504,AST-ENG-00842,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),4.0,HIGH,Stretcher Bar Distortion,CRITICAL,1,1,7,Fortnightly,22,2,1,182,85,CRITICAL,4.45,1
TSK-IR-015505,AST-ENG-04188,Engineering,Glued Insulated Rail Joint (GJ),0.9,HIGH,Electrical Insulation Resistance Drop,CRITICAL,2,2,0,Quarterly,93,0,0,130,48,HIGH,2.51,1
TSK-IR-015506,AST-ENG-01510,Engineering,Elastic Rail Clip & Fastenings,7.8,MEDIUM,Rubber Pad Perished / Displaced,HIGH,3,12,26,Fortnightly,53,1,0,142,82,HIGH,3.02,0
TSK-IR-015507,AST-SNT-00467,S&T,Digital Axle Counter (MSDAC/SSDAC),5.4,HIGH,Evaluator Card Processing Fault,HIGH,1,32,24,Fortnightly,40,3,0,165,64,CRITICAL,2.94,1
TSK-IR-015508,AST-SNT-00166,S&T,Electronic Interlocking (EI Rack),7.7,CRITICAL,Cabinet Overheating & Fan Filter Choke,MEDIUM,1,15,0,Quarterly,88,5,2,15,3,MEDIUM,2.3,0
TSK-IR-015509,AST-SNT-00251,S&T,Color Light Signal (LED Unit),5.8,LOW,LED Aspect Cluster Partial Failure (>20%),MEDIUM,3,34,3,Monthly,38,4,0,10,2,LOW,2.25,0
TSK-IR-015510,AST-ENG-02907,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),9.4,HIGH,Stretcher Bar Distortion,HIGH,2,9,9,Monthly,38,2,2,47,14,HIGH,4.33,0
TSK-IR-015511,AST-SNT-02336,S&T,Electronic Interlocking (EI Rack),6.2,HIGH,Standby CPU Card Health Mismatch,CRITICAL,6,7,0,Quarterly,88,6,0,156,86,CRITICAL,3.18,1
TSK-IR-015512,AST-SNT-02973,S&T,Interlocked Level Crossing (LC Gate),6.9,HIGH,Boom Locking Plunger Misaligned,CRITICAL,4,5,0,Weekly,4,5,2,58,11,HIGH,3.26,1
TSK-IR-015513,AST-ENG-02910,Engineering,Rails (60kg/52kg),8.4,HIGH,Thermit Weld Defect,HIGH,1,18,0,Fortnightly,12,4,3,213,96,CRITICAL,3.65,1
TSK-IR-015514,AST-SNT-02556,S&T,Color Light Signal (LED Unit),9.3,CRITICAL,LED Aspect Cluster Partial Failure (>20%),HIGH,4,14,14,Quarterly,105,3,1,10,3,MEDIUM,1.82,0
TSK-IR-015515,AST-SNT-03101,S&T,Signalling Power Supply / IPS,11.5,HIGH,Inverter Module Fault / Load Transfer,CRITICAL,4,5,0,Half-Yearly,185,4,2,108,46,HIGH,4.41,0
TSK-IR-015516,AST-ENG-02633,Engineering,Girder Bridge / Culvert Bearing,33.5,MEDIUM,Bearing Greasing Depletion & Tilt,MEDIUM,1,8,4,Annual,377,5,3,29,5,LOW,4.37,0
TSK-IR-015517,AST-ENG-01475,Engineering,Switch Expansion Joint (SEJ),2.3,MEDIUM,SEJ Gap Beyond Permissible Thermal Limit,HIGH,2,15,3,Monthly,29,1,2,145,70,MEDIUM,2.84,0
TSK-IR-015518,AST-ENG-00745,Engineering,Rails (60kg/52kg),6.1,HIGH,Squat (Rolling Contact Fatigue),HIGH,1,15,34,Quarterly,125,3,2,145,62,CRITICAL,3.21,0
TSK-IR-015519,AST-SNT-02592,S&T,Digital Axle Counter (MSDAC/SSDAC),7.5,HIGH,Outdoor Sensor Clamp Loose Due to Vibration,MEDIUM,2,45,1,Monthly,38,2,0,81,46,HIGH,2.32,0
TSK-IR-015520,AST-ENG-01324,Engineering,Elastic Rail Clip & Fastenings,2.7,CRITICAL,Rubber Pad Perished / Displaced,MEDIUM,2,42,1,Fortnightly,25,3,1,31,9,MEDIUM,1.55,0
TSK-IR-015521,AST-SNT-03354,S&T,Digital Axle Counter (MSDAC/SSDAC),6.7,CRITICAL,Wheel Sensor Detection Coil Misalignment,CRITICAL,2,6,6,Monthly,46,2,1,103,46,HIGH,2.76,1
TSK-IR-015522,AST-ENG-02862,Engineering,Rails (60kg/52kg),5.6,HIGH,Shelling & Spalling,CRITICAL,5,4,2,Fortnightly,22,4,2,156,57,CRITICAL,4.35,1
TSK-IR-015523,AST-SNT-02327,S&T,Signalling Power Supply / IPS,5.5,HIGH,DC-DC Converter Ripple Exceeds Limit,LOW,2,58,22,Quarterly,112,1,0,145,63,CRITICAL,2.84,0
TSK-IR-015524,AST-SNT-02487,S&T,Signalling Power Supply / IPS,5.6,MEDIUM,Battery Bank Individual Cell Voltage Low,MEDIUM,3,25,7,Monthly,40,1,0,85,47,LOW,2.44,0
TSK-IR-015525,AST-SNT-01633,S&T,Interlocked Level Crossing (LC Gate),9.4,HIGH,Winch Wire Rope Frayed,HIGH,2,18,2,Fortnightly,13,3,2,125,68,HIGH,2.75,1
TSK-IR-015526,AST-TRD-02450,Traction,Neutral Section (PTFE type),4.8,HIGH,Transition Joint Loose / Uneven,HIGH,1,16,3,Quarterly,104,3,1,231,117,CRITICAL,3.25,1
TSK-IR-015527,AST-TRD-02715,Traction,Traction Power Transformer (25kV/21.6MVA),4.3,CRITICAL,Silica Gel Breather Saturated & Moisture Ingress,MEDIUM,3,27,10,Annual,378,2,2,168,75,CRITICAL,5.42,0
TSK-IR-015528,AST-TRD-01381,Traction,Section Insulator Assembly,9.7,HIGH,Runner Strip Erosion & Arcing Grooves,HIGH,3,14,4,Quarterly,99,4,2,153,82,CRITICAL,3.56,1
TSK-IR-015529,AST-TRD-00100,Traction,Traction Power Transformer (25kV/21.6MVA),26.0,HIGH,Dissolved Gas Analysis (DGA) Acetylene Surge,CRITICAL,3,12,5,Half-Yearly,194,7,2,132,57,CRITICAL,6.76,1
TSK-IR-015530,AST-ENG-00222,Engineering,Elastic Rail Clip & Fastenings,6.1,MEDIUM,Missing / Broken Elastic Rail Clips (ERC),HIGH,3,20,4,Quarterly,93,1,0,126,58,HIGH,2.17,0
TSK-IR-015531,AST-SNT-00994,S&T,Electric Point Machine (IRS/Siemens),11.1,HIGH,Drive Motor High Current Draw / Stall,CRITICAL,6,3,3,Monthly,37,0,0,103,53,HIGH,4.25,1
TSK-IR-015532,AST-TRD-01954,Traction,Traction Power Transformer (25kV/21.6MVA),23.7,CRITICAL,Winding Temperature Alarm Trip,CRITICAL,3,7,0,Quarterly,98,0,0,129,66,HIGH,5.15,0
TSK-IR-015533,AST-ENG-01191,Engineering,Prestressed Concrete Sleepers (PSC),20.8,MEDIUM,Center Bound Cracking Under Dynamic Load,CRITICAL,4,4,0,Quarterly,95,4,2,146,77,HIGH,2.66,0
TSK-IR-015534,AST-TRD-02329,Traction,Cantilever Assembly & Regulating Bracket,6.5,HIGH,Swivelling Clip Stiff / Jammed,MEDIUM,4,13,25,Half-Yearly,214,1,0,145,62,CRITICAL,2.96,0
TSK-IR-015535,AST-ENG-01012,Engineering,Prestressed Concrete Sleepers (PSC),19.4,HIGH,Center Bound Cracking Under Dynamic Load,HIGH,1,9,0,Half-Yearly,176,4,1,39,12,MEDIUM,2.32,0
TSK-IR-015536,AST-ENG-01274,Engineering,Girder Bridge / Culvert Bearing,18.4,CRITICAL,Rocker / Roller Bearing Seizure,CRITICAL,5,6,2,Annual,369,6,3,122,50,CRITICAL,4.77,1
TSK-IR-015537,AST-TRD-01741,Traction,Catenary Wire (65/125 sq mm),15.1,LOW,Corrosive Pitting Near Industrial Area,MEDIUM,1,32,1,Quarterly,103,7,3,18,6,LOW,3.94,0
TSK-IR-015538,AST-TRD-01906,Traction,Catenary Wire (65/125 sq mm),4.5,CRITICAL,Bridle Wire Tension Discrepancy,HIGH,3,11,5,Half-Yearly,197,5,3,116,41,HIGH,2.83,0
TSK-IR-015539,AST-SNT-01138,S&T,Interlocked Level Crossing (LC Gate),2.1,HIGH,Boom Locking Plunger Misaligned,HIGH,2,5,4,Monthly,33,2,1,151,58,CRITICAL,2.81,1
TSK-IR-015540,AST-SNT-03444,S&T,Digital Axle Counter (MSDAC/SSDAC),3.6,CRITICAL,Evaluator Card Processing Fault,CRITICAL,1,5,11,Quarterly,113,5,2,148,53,CRITICAL,1.71,1
TSK-IR-015541,AST-SNT-00276,S&T,Interlocked Level Crossing (LC Gate),6.9,CRITICAL,Boom Locking Plunger Misaligned,CRITICAL,1,8,0,Monthly,40,3,1,187,81,HIGH,1.48,0
TSK-IR-015542,AST-SNT-00883,S&T,Electric Point Machine (IRS/Siemens),3.0,MEDIUM,Point Detection Contact Carbonization,CRITICAL,5,12,4,Weekly,8,0,0,20,3,LOW,3.45,0
TSK-IR-015543,AST-TRD-01319,Traction,Auto Tensioning Device (ATD 3:1 Pulley),10.5,MEDIUM,Pulley Bearing Seizure / Stiff Movement,HIGH,1,10,8,Quarterly,108,5,1,110,43,LOW,2.21,0
TSK-IR-015544,AST-SNT-00322,S&T,Interlocked Level Crossing (LC Gate),12.7,HIGH,Boom Locking Plunger Misaligned,CRITICAL,2,6,0,Fortnightly,17,3,1,208,100,CRITICAL,2.18,1
TSK-IR-015545,AST-ENG-00342,Engineering,Girder Bridge / Culvert Bearing,32.0,HIGH,Bed Block Structural Crack,HIGH,4,8,8,Half-Yearly,194,5,4,164,59,CRITICAL,4.84,1
TSK-IR-015546,AST-ENG-01900,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),9.3,HIGH,Nose of Crossing Severe Wear,CRITICAL,4,3,6,Fortnightly,29,4,0,143,82,CRITICAL,4.35,1
TSK-IR-015547,AST-SNT-02254,S&T,Interlocked Level Crossing (LC Gate),10.6,CRITICAL,Boom Locking Plunger Misaligned,CRITICAL,3,4,4,Weekly,16,0,0,137,53,HIGH,2.78,1
TSK-IR-015548,AST-TRD-00401,Traction,Neutral Section (PTFE type),5.4,HIGH,PTFE Insulating Rod Tracking & Surface Arcing,HIGH,1,9,0,Quarterly,100,2,0,135,58,CRITICAL,3.44,1
TSK-IR-015549,AST-ENG-01258,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),3.6,HIGH,Stretcher Bar Distortion,HIGH,2,19,0,Fortnightly,21,2,2,190,85,CRITICAL,5.13,0
TSK-IR-015550,AST-SNT-03095,S&T,DC Track Circuit (TC),16.3,MEDIUM,Track Relay Drop / False Occupancy,CRITICAL,3,15,28,Fortnightly,47,1,1,36,13,LOW,3.08,0
TSK-IR-015551,AST-ENG-00143,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),2.1,CRITICAL,Stock Rail Gauge Corner Cut,MEDIUM,1,32,14,Fortnightly,30,2,1,39,8,MEDIUM,2.93,0
TSK-IR-015552,AST-SNT-00529,S&T,Interlocked Level Crossing (LC Gate),10.1,CRITICAL,Boom Locking Plunger Misaligned,CRITICAL,2,10,0,Fortnightly,13,5,0,166,83,CRITICAL,3.1,1
TSK-IR-015553,AST-SNT-02238,S&T,DC Track Circuit (TC),12.6,HIGH,Feed End Resistance Drift,LOW,1,53,1,Fortnightly,16,6,3,105,58,HIGH,1.44,0
TSK-IR-015554,AST-SNT-02305,S&T,Digital Axle Counter (MSDAC/SSDAC),3.1,CRITICAL,Wheel Sensor Detection Coil Misalignment,HIGH,2,24,0,Fortnightly,15,3,2,47,8,HIGH,2.15,0
TSK-IR-015555,AST-SNT-01048,S&T,Signalling Power Supply / IPS,8.1,HIGH,Battery Bank Individual Cell Voltage Low,MEDIUM,2,31,0,Monthly,27,1,2,132,67,CRITICAL,3.43,0
TSK-IR-015556,AST-ENG-02924,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),5.0,CRITICAL,Tongue Rail Chipping / Wear,CRITICAL,4,3,6,Monthly,42,7,5,34,12,HIGH,4.68,1
TSK-IR-015557,AST-SNT-00404,S&T,Interlocked Level Crossing (LC Gate),11.8,HIGH,Circuit Closer Contact Chattering,MEDIUM,1,27,33,Monthly,63,2,0,53,14,LOW,1.31,0
TSK-IR-015558,AST-TRD-02611,Traction,Contact Wire (107/150 sq mm Cu),7.4,HIGH,Local Kink / Arc Blemish,HIGH,3,23,6,Monthly,45,0,0,157,63,CRITICAL,2.91,1
TSK-IR-015559,AST-TRD-02082,Traction,Contact Wire (107/150 sq mm Cu),10.4,CRITICAL,Local Kink / Arc Blemish,HIGH,2,16,0,Half-Yearly,190,1,2,38,7,MEDIUM,3.75,0
TSK-IR-015560,AST-TRD-02893,Traction,Contact Wire (107/150 sq mm Cu),6.3,HIGH,Contact Wire Height & Stagger Deviation,LOW,1,52,4,Half-Yearly,183,6,5,130,74,CRITICAL,2.99,0
TSK-IR-015561,AST-ENG-00564,Engineering,Rails (60kg/52kg),5.9,HIGH,Thermit Weld Defect,HIGH,2,18,0,Monthly,29,2,2,14,4,MEDIUM,2.97,1
TSK-IR-015562,AST-ENG-00833,Engineering,Switch Expansion Joint (SEJ),2.8,CRITICAL,Roller Plate Seized / Jammed,HIGH,6,10,0,Monthly,30,0,0,13,3,MEDIUM,2.96,0
TSK-IR-015563,AST-SNT-01013,S&T,DC Track Circuit (TC),14.3,HIGH,Bond Wire Severed / High Resistance,CRITICAL,2,3,0,Monthly,31,8,3,116,64,HIGH,2.13,1
TSK-IR-015564,AST-SNT-01473,S&T,Interlocked Level Crossing (LC Gate),14.1,HIGH,Boom Locking Plunger Misaligned,CRITICAL,2,2,0,Monthly,28,6,0,155,71,CRITICAL,2.88,1
TSK-IR-015565,AST-SNT-00160,S&T,Electronic Interlocking (EI Rack),5.1,HIGH,Standby CPU Card Health Mismatch,HIGH,2,12,7,Quarterly,104,2,1,139,74,CRITICAL,3.3,1
TSK-IR-015566,AST-SNT-03463,S&T,Electronic Interlocking (EI Rack),5.4,CRITICAL,Optical Fiber Communication Loss,CRITICAL,1,5,0,Monthly,39,1,0,97,40,MEDIUM,2.38,1
TSK-IR-015567,AST-ENG-03725,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),5.4,MEDIUM,Stock Rail Gauge Corner Cut,LOW,1,11,0,Weekly,3,1,0,194,76,HIGH,4.69,0
TSK-IR-015568,AST-SNT-00397,S&T,Electric Point Machine (IRS/Siemens),8.3,CRITICAL,Point Detection Contact Carbonization,CRITICAL,1,7,0,Monthly,29,7,3,65,33,MEDIUM,1.57,0
TSK-IR-015569,AST-ENG-04472,Engineering,Prestressed Concrete Sleepers (PSC),20.9,HIGH,Center Bound Cracking Under Dynamic Load,HIGH,4,18,4,Monthly,40,4,1,27,4,MEDIUM,4.43,0
TSK-IR-015570,AST-TRD-01426,Traction,Cantilever Assembly & Regulating Bracket,10.7,MEDIUM,Stay Arm / Bracket Tube Corrosion,MEDIUM,1,31,23,Quarterly,122,5,3,178,74,HIGH,2.18,0
TSK-IR-015571,AST-ENG-02829,Engineering,Ballast Cushion & Formation,15.1,MEDIUM,Formation Subsidence / Settlement,CRITICAL,3,5,0,Half-Yearly,189,8,1,115,47,LOW,5.99,0
TSK-IR-015572,AST-TRD-02052,Traction,Auto Tensioning Device (ATD 3:1 Pulley),8.5,MEDIUM,Pulley Bearing Seizure / Stiff Movement,HIGH,3,8,0,Quarterly,92,2,2,65,32,LOW,2.58,0
TSK-IR-015573,AST-TRD-01641,Traction,25kV Vacuum Circuit Breaker (VCB),6.8,HIGH,Vacuum Bottle Contact Resistance High,HIGH,1,10,0,Half-Yearly,185,6,2,98,37,MEDIUM,3.42,0
TSK-IR-015574,AST-ENG-02952,Engineering,Elastic Rail Clip & Fastenings,4.9,MEDIUM,Fastening Bolt Sheared,CRITICAL,2,7,1,Fortnightly,27,1,0,119,57,MEDIUM,2.12,0
TSK-IR-015575,AST-SNT-03033,S&T,Electronic Interlocking (EI Rack),2.6,CRITICAL,Standby CPU Card Health Mismatch,CRITICAL,2,4,4,Quarterly,99,2,1,27,6,MEDIUM,3.56,1
TSK-IR-015576,AST-SNT-02140,S&T,Interlocked Level Crossing (LC Gate),4.2,MEDIUM,Winch Wire Rope Frayed,MEDIUM,3,22,3,Weekly,16,2,0,46,14,LOW,1.45,0
TSK-IR-015577,AST-SNT-03208,S&T,Color Light Signal (LED Unit),4.8,CRITICAL,LED Aspect Cluster Partial Failure (>20%),MEDIUM,1,37,8,Monthly,39,3,1,65,36,MEDIUM,1.45,1
TSK-IR-015578,AST-ENG-03498,Engineering,Ballast Cushion & Formation,16.7,HIGH,Mud Pumping & Foul Ballast in Monsoon,HIGH,3,15,18,Monthly,60,2,0,121,55,CRITICAL,3.35,1
TSK-IR-015579,AST-SNT-02646,S&T,Electronic Interlocking (EI Rack),1.7,HIGH,Cabinet Overheating & Fan Filter Choke,LOW,2,25,2,Monthly,38,4,2,26,9,LOW,2.84,0
TSK-IR-015580,AST-SNT-03129,S&T,Electronic Interlocking (EI Rack),8.5,CRITICAL,Standby CPU Card Health Mismatch,CRITICAL,1,2,1,Monthly,33,7,2,122,59,HIGH,2.51,1
TSK-IR-015581,AST-ENG-01017,Engineering,Prestressed Concrete Sleepers (PSC),19.7,MEDIUM,Longitudinal Sleeper Cracking,MEDIUM,1,34,0,Half-Yearly,188,7,2,106,56,MEDIUM,2.27,0
TSK-IR-015582,AST-ENG-03872,Engineering,Rails (60kg/52kg),6.2,MEDIUM,Wheel Burn & Scabbing,LOW,4,53,2,Quarterly,91,0,0,171,67,MEDIUM,3.32,0
TSK-IR-015583,AST-TRD-00344,Traction,Traction Power Transformer (25kV/21.6MVA),19.5,CRITICAL,Winding Temperature Alarm Trip,HIGH,3,24,0,Annual,366,9,2,165,77,CRITICAL,6.48,1
TSK-IR-015584,AST-SNT-03443,S&T,Interlocked Level Crossing (LC Gate),6.1,HIGH,Warning Hooter & Flashers Disconnected,CRITICAL,4,4,1,Weekly,9,1,1,116,50,HIGH,2.84,0
TSK-IR-015585,AST-ENG-02122,Engineering,Girder Bridge / Culvert Bearing,5.5,HIGH,Bearing Greasing Depletion & Tilt,HIGH,1,6,9,Half-Yearly,186,1,1,55,10,HIGH,4.16,1
TSK-IR-015586,AST-TRD-01430,Traction,Cantilever Assembly & Regulating Bracket,11.1,HIGH,Swivelling Clip Stiff / Jammed,MEDIUM,3,11,65,Annual,442,3,1,65,31,HIGH,2.91,0
TSK-IR-015587,AST-ENG-03933,Engineering,Rails (60kg/52kg),4.6,MEDIUM,Shelling & Spalling,MEDIUM,1,47,24,Fortnightly,51,4,1,122,66,MEDIUM,2.2,0
TSK-IR-015588,AST-TRD-01873,Traction,Cantilever Assembly & Regulating Bracket,7.4,CRITICAL,Swivelling Clip Stiff / Jammed,MEDIUM,1,43,23,Annual,392,2,2,128,70,HIGH,1.63,0
TSK-IR-015589,AST-ENG-00299,Engineering,Elastic Rail Clip & Fastenings,8.4,MEDIUM,Missing / Broken Elastic Rail Clips (ERC),CRITICAL,5,19,0,Quarterly,95,3,2,118,58,MEDIUM,3.18,0
TSK-IR-015590,AST-ENG-00665,Engineering,Switch Expansion Joint (SEJ),10.0,HIGH,Roller Plate Seized / Jammed,HIGH,1,12,3,Fortnightly,20,3,0,153,83,CRITICAL,2.54,1
TSK-IR-015591,AST-ENG-00491,Engineering,Rails (60kg/52kg),7.7,MEDIUM,Squat (Rolling Contact Fatigue),MEDIUM,1,14,0,Fortnightly,27,4,1,108,57,MEDIUM,2.98,0
TSK-IR-015592,AST-TRD-00046,Traction,Catenary Wire (65/125 sq mm),10.8,HIGH,Bridle Wire Tension Discrepancy,MEDIUM,1,10,39,Half-Yearly,228,0,0,35,11,MEDIUM,1.94,0
TSK-IR-015593,AST-SNT-00499,S&T,Signalling Power Supply / IPS,12.9,MEDIUM,Battery Bank Individual Cell Voltage Low,HIGH,2,13,3,Monthly,37,3,2,32,7,LOW,4.03,0
TSK-IR-015594,AST-SNT-00734,S&T,Signalling Power Supply / IPS,8.3,HIGH,DC-DC Converter Ripple Exceeds Limit,MEDIUM,1,20,51,Quarterly,146,4,1,43,8,MEDIUM,3.26,0
TSK-IR-015595,AST-TRD-01918,Traction,Auto Tensioning Device (ATD 3:1 Pulley),5.1,MEDIUM,Stainless Steel Wire Rope Strands Snapped,CRITICAL,3,5,0,Half-Yearly,186,2,0,133,52,MEDIUM,3.66,0
TSK-IR-015596,AST-SNT-01791,S&T,Electronic Interlocking (EI Rack),8.1,CRITICAL,Vital Input/Output Card Communication Error,HIGH,3,14,4,Monthly,38,4,0,117,67,HIGH,3.54,1
TSK-IR-015597,AST-SNT-02695,S&T,Signalling Power Supply / IPS,5.1,HIGH,Inverter Module Fault / Load Transfer,HIGH,2,13,0,Half-Yearly,181,4,2,118,60,HIGH,4.08,0
